month_end,trade_date,book,ticker,side,prev_weight,target_weight,delta_weight,px_ref_open,sector
2011-07-29,2011-08-01,LS,CNFB4,,0.012820512820512822,0.0,-0.012820512820512822,4.080346649,Basic & Fabricated Metal
2011-07-29,2011-08-01,LS,CSAN3,L,0.013888888888888888,0.02857142857142857,0.014682539682539686,3.619784938,Oil & Gas
2011-07-29,2011-08-01,LS,CTIP3,L,0.0405982905982906,0.043722943722943726,0.0031246531246531283,21.71147928,Financial Services
2011-07-29,2011-08-01,LS,CYRE3,S,-0.03987678987678988,-0.03952991452991453,0.000346875346875349,8.785234839,Construction
2011-07-29,2011-08-01,LS,ELET3,S,-0.03987678987678988,-0.03952991452991453,0.000346875346875349,11.53835877,Electric Power
2011-07-29,2011-08-01,LS,ENEV3,L,0.0405982905982906,0.043722943722943726,0.0031246531246531283,134.0967038,Electric Power
2011-07-29,2011-08-01,LS,EZTC3,L,0.0405982905982906,0.043722943722943726,0.0031246531246531283,6.142953212,Construction
2011-07-29,2011-08-01,LS,GETI3,,0.012820512820512822,0.0,-0.012820512820512822,14.06618537,Electric Power
2011-07-29,2011-08-01,LS,GFSA3,S,-0.024725274725274724,-0.03952991452991453,-0.014804639804639802,6849.608592,Construction
2011-07-29,2011-08-01,LS,GOLL54,S,-0.03987678987678988,-0.03952991452991453,0.000346875346875349,0.159288857,Transportation Services
2011-07-29,2011-08-01,LS,HYPE3,S,-0.03987678987678988,-0.03952991452991453,0.000346875346875349,8.079520872,Other
2011-07-29,2011-08-01,LS,LAND3,S,-0.03987678987678988,-0.03952991452991453,0.000346875346875349,44.9240971,Other
2011-07-29,2011-08-01,LS,LPSB3,L,0.0405982905982906,0.043722943722943726,0.0031246531246531283,14.1780423,Other
2011-07-29,2011-08-01,LS,LUPA3,S,-0.024725274725274724,-0.026709401709401708,-0.001984126984126984,1862.782359,Basic & Fabricated Metal
2011-07-29,2011-08-01,LS,MAGG3,S,-0.03987678987678988,-0.03952991452991453,0.000346875346875349,28.68636547,Mining
2011-07-29,2011-08-01,LS,MILK33,S,-0.03987678987678988,-0.03952991452991453,0.000346875346875349,10.3,Food & Beverage
2011-07-29,2011-08-01,LS,MILS3,L,0.012820512820512822,0.011904761904761906,-0.0009157509157509148,17.65762722,Other
2011-07-29,2011-08-01,LS,MNDL3,L,0.0,0.011904761904761906,0.011904761904761906,33.0,Basic & Fabricated Metal
2011-07-29,2011-08-01,LS,MPLU3,L,0.027777777777777776,0.03181818181818182,0.004040404040404043,16.4869159,Other
2011-07-29,2011-08-01,LS,ODPV3,L,0.0405982905982906,0.043722943722943726,0.0031246531246531283,4.373846511,Other
2011-07-29,2011-08-01,LS,OSXB3,S,-0.03987678987678988,-0.03952991452991453,0.000346875346875349,1492.0,Vehicle & Parts
2011-07-29,2011-08-01,LS,PETR4,,-0.03987678987678988,0.0,0.03987678987678988,5.433149359,Oil & Gas
2011-07-29,2011-08-01,LS,PMAM3,,0.013888888888888888,0.0,-0.013888888888888888,73.85876156,Basic & Fabricated Metal
2011-07-29,2011-08-01,LS,POMO4,L,0.026709401709401708,0.027056277056277056,0.000346875346875349,1.548342026,Vehicle & Parts
2011-07-29,2011-08-01,LS,PRML3,S,-0.03987678987678988,-0.03952991452991453,0.000346875346875349,36.03011006,Other
2011-07-29,2011-08-01,LS,RPMG3,S,0.0,-0.012820512820512818,-0.012820512820512818,18.37250046,Oil & Gas
2011-07-29,2011-08-01,LS,SANB11,S,-0.011904761904761904,-0.025641025641025644,-0.013736263736263736,5.686073179,Financial Services
2011-07-29,2011-08-01,LS,TCSA3,L,0.013888888888888888,0.027056277056277056,0.01316738816738817,88.14010847,Construction
2011-07-29,2011-08-01,LS,TGMA3,,0.0405982905982906,0.0,-0.0405982905982906,13.27562627,Transportation Services
2011-07-29,2011-08-01,LS,TOTS3,L,0.0405982905982906,0.043722943722943726,0.0031246531246531283,7.335485525,Software & Data
2011-07-29,2011-08-01,LS,VALE3,L,0.0405982905982906,0.043722943722943726,0.0031246531246531283,20.02929409,Mining
