month_end,trade_date,sleeve,book,ticker,side,prev_weight,target_weight,delta_weight,px_ref_open,sector
2025-01-31,2025-02-03,momentum,LS,GGBR4,L,0.007244826248534736,0.014042710292520905,0.0067978840439861694,16.73708359,Basic & Fabricated Metal
2025-01-31,2025-02-03,momentum,LS,GOAU4,L,0.013831031929020863,0.021348263147082377,0.007517231218061515,9.373343736,Basic & Fabricated Metal
2025-01-31,2025-02-03,momentum,LS,GOLL54,S,-0.02024053453027444,-0.020153249253962672,8.72852763117669e-05,0.021845329,Transportation Services
2025-01-31,2025-02-03,momentum,LS,GUAR3,L,0.0210758581775556,0.021348263147082377,0.0002724049695267729,6.364118285,Textile
2025-01-31,2025-02-03,momentum,LS,INTB3,,0.007244826248534742,0.0,-0.007244826248534742,13.83922398,Electric Electron
2025-01-31,2025-02-03,momentum,LS,JBSS3,L,0.006586205680486126,0.007305552854561471,0.0007193471740753453,33.34508777,Food & Beverage
2025-01-31,2025-02-03,momentum,LS,KEPL3,L,0.013831031929020868,0.01365820751070188,-0.0001728244183189879,9.560367701,Basic & Fabricated Metal
2025-01-31,2025-02-03,momentum,LS,LIGT3,S,-0.006586205680486127,-0.006717749751320892,-0.00013154407083476477,4.11,Electric Power
2025-01-31,2025-02-03,momentum,LS,LWSA3,S,-0.02024053453027444,-0.020153249253962672,8.72852763117669e-05,3.34,Software & Data
2025-01-31,2025-02-03,momentum,LS,MATD3,S,-0.013654328849788311,-0.006717749751320892,0.006936579098467421,3.816302397,Other
2025-01-31,2025-02-03,momentum,LS,MBRF3,L,0.0,0.006352654656140409,0.006352654656140409,15.95,Food & Beverage
2025-01-31,2025-02-03,momentum,LS,MDIA3,S,-0.02024053453027444,-0.020153249253962672,8.72852763117669e-05,22.63483193,Food & Beverage
2025-01-31,2025-02-03,momentum,LS,MLAS3,S,-0.006586205680486127,-0.01343549950264178,-0.0068492938221556545,1.26,Electric Electron
2025-01-31,2025-02-03,momentum,LS,MRVE3,,-0.007068123169302183,0.0,0.007068123169302183,5.6,Construction
2025-01-31,2025-02-03,momentum,LS,OIBR3,S,-0.018473503737948895,-0.020153249253962672,-0.0016797455160137778,1.65,Telecommunication
2025-01-31,2025-02-03,momentum,LS,ONCO3,S,-0.013172411360972256,-0.020153249253962672,-0.006980837892990417,2.1,Other
2025-01-31,2025-02-03,momentum,LS,PETR4,L,0.0210758581775556,0.021348263147082377,0.0002724049695267729,35.78587302,Oil & Gas
2025-01-31,2025-02-03,momentum,LS,PSSA3,L,0.013831031929020863,0.021348263147082377,0.007517231218061515,38.61904655,Financial Services
2025-01-31,2025-02-03,momentum,LS,RAIZ4,S,-0.006586205680486127,-0.01343549950264178,-0.0068492938221556545,1.89,Agriculture & Fisheries
2025-01-31,2025-02-03,momentum,LS,RANI3,S,-0.02024053453027444,-0.020153249253962672,8.72852763117669e-05,6.63906633,Pulp & Paper
2025-01-31,2025-02-03,momentum,LS,RCSL4,S,-0.013172411360972256,-0.015114936940472003,-0.0019425255794997467,0.66,Vehicle & Parts
2025-01-31,2025-02-03,momentum,LS,SBFG3,L,0.0210758581775556,0.007690055636380497,-0.013385802541175107,10.93033351,Trade
